n_ot,producto_id,descripcion,cantidad,anio,mes,km,tipo_ot_desc,c_repuesto,descripcion_repuesto,marca_repuesto
10000946,01001-06096,Filtro De Aire,1.0,2025,11,31760,Reparación / Servicio,01001-06096,REPUESTO FALTANTE,SIN MARCA
10000946,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,11,31760,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10001039,01001-01001,Aceite De Motor 5w30,6.0,2026,1,117517,Reparación / Servicio,01001-01001,REPUESTO FALTANTE,SIN MARCA
10001039,SIN_CODIGO,Filtro De Aire,1.0,2026,1,117517,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001074,SIN_CODIGO,Bujias Compatibles,6.0,2026,2,205771,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001125,SIN_CODIGO,Guias De Valvulas (16),1.0,2026,3,157666,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000813,SIN_CODIGO,Pastillas De Freno Delanteras,1.0,2025,8,58562,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000870,SIN_CODIGO,"Plumilla 21""""",1.0,2025,10,123503,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001111,01001-06031,Filtro De Aceite,1.0,2026,2,63170,Reparación / Servicio,01001-06031,REPUESTO FALTANTE,SIN MARCA
10001111,01001-05083,Pastillas De Freno Delanteras,1.0,2026,2,63170,Reparación / Servicio,01001-05083,REPUESTO FALTANTE,SIN MARCA
10001165,01001-010078,Liquido De Freno Dot 4,2.0,2026,3,106742,Reparación / Servicio,01001-010078,REPUESTO FALTANTE,SIN MARCA
10001178,01001-06086,Filtro De Aceite,1.0,2026,4,80558,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000822,01001-01037,Aceite De Motor 5w30 C2/c3,5.5,2025,8,75895,Reparación / Servicio,01001-01037,REPUESTO FALTANTE,SIN MARCA
10000834,01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,1.0,2025,9,219958,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10000892,01001-06072,Filtro De Aceite,1.0,2025,10,33553,Reparación / Servicio,01001-06072,REPUESTO FALTANTE,SIN MARCA
10000862,SIN_CODIGO,Filtro De Aceite De Motor,1.0,2025,9,36259,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001172,SIN_CODIGO,Bateria Quickstar  Sm 54459,1.0,2026,4,26485,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000869,01001-02010,Foco Lagrimon 02 Cont.,1.0,2025,10,106303,Reparación / Servicio,01001-02010,REPUESTO FALTANTE,SIN MARCA
10000871,SIN_CODIGO,Empaque De Tapa De Balancines,1.0,2025,10,82567,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001164,01001-01037,Aceite De Motor 5w30 C2/c3,1.0,2026,3,101068,Reparación / Servicio,01001-01037,REPUESTO FALTANTE,SIN MARCA
10000877,01001-01032,Aceite De Motor Sae 5w-30,5.0,2025,10,100011,Reparación / Servicio,01001-01032,REPUESTO FALTANTE,SIN MARCA
10001058,SIN_CODIGO,Empaque De Tapa De Balancines Y Reten De Bujias,1.0,2026,2,108786,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001062,SIN_CODIGO,Soporte De Caja,1.0,2026,2,96645,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000893,MC,Material Consumible,1.0,2025,10,103057,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000935,01001-06086,Filtro De Aceite,1.0,2025,11,42412,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000949,SIN_CODIGO,Sellador De Sistema De A/c,1.0,2025,11,44209,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000955,01001-01002,Aceite De Motor 10w30,9.0,2025,11,124314,Reparación / Servicio,01001-01002,REPUESTO FALTANTE,SIN MARCA
10000964,MC,Material Consumible,1.0,2025,12,45868,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000920,01001-03007,Arandela De Tapon De Carter,1.0,2025,11,152147,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000920,01001-09021,"""plumilla 24"""" Flexible""",1.0,2025,11,152147,Reparación / Servicio,01001-09021,REPUESTO FALTANTE,SIN MARCA
10000920,01001-09014,"""plumilla 14"""" Flexible""",1.0,2025,11,152147,Reparación / Servicio,01001-09014,REPUESTO FALTANTE,SIN MARCA
10000923,01001-01007,Aceite De Bomba Dual (dpsf)(08200-9007a),4.0,2025,11,100723,Reparación / Servicio,01001-01007,REPUESTO FALTANTE,SIN MARCA
10001085,SIN_CODIGO,Balastro Para Neblineros,2.0,2026,2,130464,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001179,01001-02003,Bateria Quickstart - Agm L-5,1.0,2026,4,77817,Reparación / Servicio,01001-02003,REPUESTO FALTANTE,SIN MARCA
10000906,SIN_CODIGO,Electrovalvula De Compresor De A/c,1.0,2025,10,108492,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000961,SIN_CODIGO,Soporte De Motor Del Y Post.,2.0,2025,12,88713,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000008,SIN_CODIGO,Valvula Tps,1.0,2023,2,58877,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000016,MC,Material Consumible,1.0,2023,2,100443,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000021,SIN_CODIGO,Jgo. De Cables De Bujias,1.0,2023,3,122822,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000019,SIN_CODIGO,Grasa Liquida,1.0,2023,2,132990,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000025,SIN_CODIGO,Foco H7,2.0,2023,3,160000,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000026,SIN_CODIGO,Filtro De Aceite De Motor,1.0,2023,4,32096,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000028,SIN_CODIGO,Filtro De Aire De Motor,1.0,2023,3,127069,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000030,SHAMPOO01,Shampoo Limpia Parabrisas,1.0,2023,5,42368,Reparación / Servicio,SHAMPOO01,REPUESTO FALTANTE,SIN MARCA
10000032,SIN_CODIGO,Manquera De Agua,1.0,2023,5,165000,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000033,SIN_CODIGO,Filtro De Aceite De Motor,1.0,2023,5,21000,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000034,SIN_CODIGO,Insumos,1.0,2023,5,61755,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000004,BPA000000040001,Aceite Para Motor 5w30 C3,5.0,2023,1,45000,Reparación / Servicio,BPA000000040001,ACEITE PARA MOTOR 5W30 C3,SIN MARCA
10000070,01001-06002,Filtro De Aceite,1.0,2024,2,73427,Reparación / Servicio,01001-06002,REPUESTO FALTANTE,SIN MARCA
10000083,MC,Material Consumible,1.0,2024,2,137884,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000049,SIN_CODIGO,Insumos,1.0,2023,7,82112,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000054,SIN_CODIGO,Hidrolina,1.0,2023,9,132082,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000045,SIN_CODIGO,Filtro De Cabina,1.0,2023,7,103948,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000065,01001-03004,Manguera De Recirculacion Agua,1.0,2024,2,94572,Reparación / Servicio,01001-03004,REPUESTO FALTANTE,SIN MARCA
10000074,01001-06002,Filtro De Aceite Std.,1.0,2024,2,132586,Reparación / Servicio,01001-06002,REPUESTO FALTANTE,SIN MARCA
10000057,SIN_CODIGO,Kit Limpieza Integral Sistema Gasolina E Inyeccion,1.0,2023,10,16647,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000062,SIN_CODIGO,Empaque De Tapa De Balancines,1.0,2024,1,224825,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000074,01001-01501,Limpieza Sistema Gasolina E Inyectores,1.0,2024,2,132586,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10000086,01001-02012,Foco Tipo Balloneta C5w 12v. 5w,1.0,2024,2,37206,Reparación / Servicio,01001-02012,REPUESTO FALTANTE,SIN MARCA
10000034,SIN_CODIGO,Sensor De Velocimetro,1.0,2023,5,61755,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000091,01001-01010,Aceite De Motor Sintetico 5w-30 Movil 1,6.0,2024,3,64988,Reparación / Servicio,01001-01010,REPUESTO FALTANTE,SIN MARCA
10000063,SIN_CODIGO,Aceite De Motor 1w30,9.0,2024,1,117061,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000064,SIN_CODIGO,Aceite De Motor 5w30,4.0,2024,2,23106,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000064,SIN_CODIGO,Insumos,1.0,2024,2,23106,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000101,01001-01001,Aceite De Motor   5w30 Sash,5.0,2024,3,10942,Reparación / Servicio,01001-01001,REPUESTO FALTANTE,SIN MARCA
10000038,SIN_CODIGO,Reten De Valvulas,1.0,2023,4,81684,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000038,SIN_CODIGO,Pernos De Distribuci�n,1.0,2023,4,81684,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000081,01001-02010,Foco Lagrimon 02 Cont.,1.0,2024,2,61170,Reparación / Servicio,01001-02010,REPUESTO FALTANTE,SIN MARCA
10000114,01001-06028,Filtro De Cabina A/c (honda),1.0,2024,3,121583,Reparación / Servicio,01001-06028,REPUESTO FALTANTE,SIN MARCA
10000119,01001-01018,Aceite De Motor  20w50 Sash,4.0,2024,3,128382,Reparación / Servicio,01001-01018,REPUESTO FALTANTE,SIN MARCA
10000072,01001-21024,Se�aletica,2.0,2024,2,1,Reparación / Servicio,01001-21024,REPUESTO FALTANTE,SIN MARCA
10000133,01001-06041,Filtro De Aceite (toyota),1.0,2024,4,63197,Reparación / Servicio,01001-06041,REPUESTO FALTANTE,SIN MARCA
10000104,01001-06030,Filtro De Cabina A/c (nissan),1.0,2024,3,15138,Reparación / Servicio,01001-06030,REPUESTO FALTANTE,SIN MARCA
10000114,01001-03017,Anillo De Jebe 16.7x1.8 (91347-paa-a01),1.0,2024,3,121583,Reparación / Servicio,01001-03017,REPUESTO FALTANTE,SIN MARCA
10000116,MC,Material Consumible,1.0,2024,3,169782,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000072,01001-21025,Bateria De Dh1270 12v. 7ah Opalux,1.0,2024,2,1,Reparación / Servicio,01001-21025,REPUESTO FALTANTE,SIN MARCA
10000113,01001-03007,Arandela De Tapon De Carter,1.0,2024,3,51846,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000140,01001-03007,Arandela De Tapon De Carter,1.0,2024,4,63196,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000146,01001-03007,Arandela De Tapon De Carter,1.0,2024,4,133136,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000142,01001-05020,Trapecio Delt. Izq. (sorento),1.0,2024,4,141896,Reparación / Servicio,01001-05020,REPUESTO FALTANTE,SIN MARCA
10000136,01001-01005,Aceite De D/h (08206-9002),1.0,2024,4,73123,Reparación / Servicio,01001-01005,REPUESTO FALTANTE,SIN MARCA
10000123,01001-03041,Radiador (montero) Fabricado,1.0,2024,4,252845,Reparación / Servicio,01001-03041,REPUESTO FALTANTE,SIN MARCA
10000131,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,4,114021,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000159,01001-03045,Bujias Original (volvo),4.0,2024,4,53408,Reparación / Servicio,01001-03045,REPUESTO FALTANTE,SIN MARCA
10000145,01001-01002,Aceite De Motor 10w30 Sash,6.0,2024,4,125424,Reparación / Servicio,01001-01002,REPUESTO FALTANTE,SIN MARCA
10000147,01001-02503,Bobina De Encendido (vw Gol Voyage),1.0,2024,4,70054,Reparación / Servicio,01001-02503,REPUESTO FALTANTE,SIN MARCA
10000105,01001-05012,Sensor De Freno (mercedes),2.0,2024,3,48951,Reparación / Servicio,01001-05012,REPUESTO FALTANTE,SIN MARCA
10000092,MC,Material Consumible,1.0,2024,3,59832,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000137,MC,Material Consumible,1.0,2024,4,11251,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000133,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,4,63197,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000211,SIN_CODIGO,Filtro Elemento De Caja Cvt (externo),1.0,2024,6,75990,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000170,01001-06002,Filtro De Aceite Std.,1.0,2024,5,84226,Reparación / Servicio,01001-06002,REPUESTO FALTANTE,SIN MARCA
10000170,01001-06076,Filtro De Petroleo (fortuner),1.0,2024,5,84226,Reparación / Servicio,01001-06076,REPUESTO FALTANTE,SIN MARCA
10000170,01001-06003,Filtro De Cabina A/c,1.0,2024,5,84226,Reparación / Servicio,01001-06003,REPUESTO FALTANTE,SIN MARCA
10000223,01001-01024,Aceite De Caja Cvt J4+ (mitsubishi Orig.),7.0,2024,6,84146,Reparación / Servicio,01001-01024,REPUESTO FALTANTE,SIN MARCA
10000223,01001-06073,Filtro De Aceite De Caja (elemento) (mitsubishi Orig.),1.0,2024,6,84146,Reparación / Servicio,01001-06073,REPUESTO FALTANTE,SIN MARCA
10000220,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,6,197467,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000196,01001-05047,Pastillas De Freno Delt. (cr-v)(ceramica),1.0,2024,5,112517,Reparación / Servicio,01001-05047,REPUESTO FALTANTE,SIN MARCA
10000179,01001-01501,Limpieza Sistema Gasolina E Inyectores,1.0,2024,5,31395,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10000155,MC,Material Consumible,1.0,2024,4,36102,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000162,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,4,64953,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000221,01001-04008,Abrazadera Grande Poncho De Palier 45-120 Mm,2.0,2024,6,129751,Reparación / Servicio,01001-04008,REPUESTO FALTANTE,SIN MARCA
10000177,01001-05042,Amortiguador Delt. Izq. (sentra),1.0,2024,5,53022,Reparación / Servicio,01001-05042,REPUESTO FALTANTE,SIN MARCA
10000171,01001-09007,Rejilla Cromada Delt.,1.0,2024,5,38,Reparación / Servicio,01001-09007,REPUESTO FALTANTE,SIN MARCA
10000168,01001-03007,Arandela De Tapon De Carter,1.0,2024,5,93750,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000166,01001-03059,Retenes De Bujias (cr-v),4.0,2024,5,157326,Reparación / Servicio,01001-03059,REPUESTO FALTANTE,SIN MARCA
10000199,SIN_CODIGO,Bieleta De Direccion,2.0,2024,5,130635,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000199,SIN_CODIGO,Material Consumible,1.0,2024,5,130635,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000166,01001-04011,Rodaje De Bomba De D/h,1.0,2024,5,157326,Reparación / Servicio,01001-04011,REPUESTO FALTANTE,SIN MARCA
10000166,01001-03056,Reten Eje Propulsor 45x68x7 (cr-v),1.0,2024,5,157326,Reparación / Servicio,01001-03056,REPUESTO FALTANTE,SIN MARCA
10000196,01001-02008,Foco Tipo Lagrima Chico,1.0,2024,5,112517,Reparación / Servicio,01001-02008,REPUESTO FALTANTE,SIN MARCA
10000196,01001-02010,Foco Lagrimon 02 Cont.,1.0,2024,5,112517,Reparación / Servicio,01001-02010,REPUESTO FALTANTE,SIN MARCA
10000180,01001-03007,Arandela De Tapon De Carter,1.0,2024,5,76291,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000219,SIN_CODIGO,Transformador De Oxido,1.0,2024,6,58338,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000072,01001-21028,Sbs Tratamiento Para Pastillas De Freno Wurth 255 Gr.,1.0,2024,2,1,Reparación / Servicio,01001-21028,REPUESTO FALTANTE,SIN MARCA
10000237,SIN_CODIGO,Filtro De Cabina,1.0,2024,7,204581,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000222,01001-02004,Bateria Quickstart - Smf-56219,1.0,2024,6,1,Reparación / Servicio,01001-02004,REPUESTO FALTANTE,SIN MARCA
10000263,SIN_CODIGO,Bocinas Grandes De Trapecio Compatibles,2.0,2024,7,120874,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000235,SIN_CODIGO,Kit De Embbrague Original,1.0,2024,7,98096,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000247,01001-03007,Arandela De Tapon De Carter,1.0,2024,7,56166,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000251,01001-06017,Filtro De Aire (land Rover),1.0,2024,7,36553,Reparación / Servicio,01001-06017,REPUESTO FALTANTE,SIN MARCA
10000242,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,7,72579,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000288,01001-06014,Filtro De Aceite (honda),1.0,2024,8,122441,Reparación / Servicio,01001-06014,REPUESTO FALTANTE,SIN MARCA
10000259,SIN_CODIGO,Amortiguadores Delt Kyb,1.0,2024,7,311324,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000259,SIN_CODIGO,Nematicos Nexex,4.0,2024,7,311324,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000237,SIN_CODIGO,Combustible,1.0,2024,7,204581,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000235,SIN_CODIGO,Sensor De Temperatura,1.0,2024,7,98096,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000235,SIN_CODIGO,Silicona Automotriz,1.0,2024,7,98096,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000281,SIN_CODIGO,Arandela De Tapon De Carter,1.0,2024,8,46643,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000072,BPA000000000005,Soldimix,1.0,2024,2,1,Reparación / Servicio,BPA000000000005,SOLDIMIX,SIN MARCA
10000267,SIN_CODIGO,Insumos,1.0,2024,7,56289,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000236,01001-03067,Bujias (hyundai),4.0,2024,7,138199,Reparación / Servicio,01001-03067,REPUESTO FALTANTE,SIN MARCA
10000251,SIN_CODIGO,Pastillas De Freno Post. Compatibles,1.0,2024,7,36553,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000251,SIN_CODIGO,Sensores De Nivel De Pastillas Delt Y Post,2.0,2024,7,36553,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000244,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,7,32377,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000251,MC,Material Consumible,1.0,2024,7,36553,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000245,01001-03068,Empaques De Tapa De Balancines (juego),1.0,2024,7,51734,Reparación / Servicio,01001-03068,REPUESTO FALTANTE,SIN MARCA
10000260,SIN_CODIGO,Foco 9012 Hir2 12v 55w,1.0,2024,7,84279,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000257,01001-08006,Neumaticos 215/60r16 95v (lanvigator Tl),2.0,2024,7,66491,Reparación / Servicio,01001-08006,REPUESTO FALTANTE,SIN MARCA
10000277,SIN_CODIGO,Materiales Consumibles,1.0,2024,8,41085,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000258,01001-03012,Empaque De Tapa De Balancines,1.0,2024,7,92038,Reparación / Servicio,01001-03012,REPUESTO FALTANTE,SIN MARCA
10000189,SIN_CODIGO,Arandela De Tapon De Carter,1.0,2024,5,138480,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000235,01001-02514,Bobina De Encendido,4.0,2024,7,98096,Reparación / Servicio,01001-02514,REPUESTO FALTANTE,SIN MARCA
10000261,01001-01028,Aceite De Motor 5w-30 Ravenol,5.0,2024,7,91485,Reparación / Servicio,01001-01028,REPUESTO FALTANTE,SIN MARCA
10000278,SIN_CODIGO,Materiales Consumibles,1.0,2024,8,76956,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000275,SIN_CODIGO,Filtro De Ac O Cabina,1.0,2024,8,83841,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000283,SIN_CODIGO,Refrigerante,1.0,2024,8,47346,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000286,01001-03007,Arandela De Tapon De Carter,1.0,2024,8,17960,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000277,SIN_CODIGO,Movilidad Instalcion Bateria,1.0,2024,8,41085,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000290,01001-03007,Arandela De Tapon De Carter,1.0,2024,8,56510,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000281,MC,Material Consumible,1.0,2024,8,46643,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000277,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,8,41085,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000277,01001-06024,Filtro De Cabina A/c (subaru),1.0,2024,8,41085,Reparación / Servicio,01001-06024,REPUESTO FALTANTE,SIN MARCA
10000288,01001-02051,Foco 2 Cont. Base Metal. 12v.,1.0,2024,8,122441,Reparación / Servicio,01001-02051,REPUESTO FALTANTE,SIN MARCA
10000285,SIN_CODIGO,Guardapolvo,1.0,2024,8,2,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000189,01001-06087,Filtro De Gasolina,1.0,2024,5,138480,Reparación / Servicio,01001-06087,REPUESTO FALTANTE,SIN MARCA
10000305,01001-06071,Filtro De Cabina A/c,1.0,2024,9,50797,Reparación / Servicio,01001-06071,REPUESTO FALTANTE,SIN MARCA
10000314,SIN_CODIGO,Filtro De Ac O Cabina,2.0,2024,9,164673,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000311,01001-03007,Arandela De Tapon De Carter,1.0,2024,9,155959,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000335,01001-01002,Aceite De Motor 10w30,5.0,2024,9,100284,Reparación / Servicio,01001-01002,REPUESTO FALTANTE,SIN MARCA
10000307,MC,Material Consumible,1.0,2024,9,98457,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000311,01001-06072,Filtro De Aceite,1.0,2024,9,155959,Reparación / Servicio,01001-06072,REPUESTO FALTANTE,SIN MARCA
10000072,01001-21014,Limpiador De Frenos 600 Ml.,23.0,2024,2,1,Reparación / Servicio,01001-21014,REPUESTO FALTANTE,SIN MARCA
10000322,01001-08008,Neumatico 185/60r15 88h Xl Dx390 Davanti,4.0,2024,9,19459,Reparación / Servicio,01001-08008,REPUESTO FALTANTE,SIN MARCA
10000307,01001-02012,Foco Tipo Fusi. C5w 12v. 5w,2.0,2024,9,98457,Reparación / Servicio,01001-02012,REPUESTO FALTANTE,SIN MARCA
10000328,MC,Material Consumible,1.0,2024,9,51097,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000299,SIN_CODIGO,Kit De Embrague (original),1.0,2024,8,98280,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000307,01001-03081,Faja De Alternador,1.0,2024,9,98457,Reparación / Servicio,01001-03081,REPUESTO FALTANTE,SIN MARCA
10000311,01001-01003,Refrigerante,2.0,2024,9,155959,Reparación / Servicio,01001-01003,REPUESTO FALTANTE,SIN MARCA
10000370,SIN_CODIGO,Empaque De Tapa De Balancines,2.0,2024,10,208717,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000383,01001-01501,Limpieza Sistema Gasolina E Inyectores,1.0,2024,11,39346,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10000350,SIN_CODIGO,Sensores De Abs Lh Rh Post. (originales),2.0,2024,10,106221,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000349,SIN_CODIGO,Empaque De Culata,1.0,2024,10,169278,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000336,SIN_CODIGO,Silicona,2.0,2024,9,341487,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000351,SIN_CODIGO,Filtro De Aceite,1.0,2024,10,35505,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000345,SIN_CODIGO,Manguer Inferior Radiador,1.0,2024,10,87685,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000382,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,10,76470,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
