CODIGO,DESCRIPCION,N_OT,CANTIDAD,PRECIO_UNITARIO,SUBTOTAL,IGV,TOTAL,FECHA_REGISTRO,REPARAR,C_MONEDA,N_PROFORMA,C_PROMOCION
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000861,1,9.5,9.5,1.71,11.21,27/09/2025 12:14:05 PM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000861,1,120,120,21.6,141.6,27/09/2025 12:14:05 PM,0,S,0,
MC,Material Consumible,10000861,1,75,75,13.5,88.5,27/09/2025 12:14:05 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000878,1,9.5,9.5,1.71,11.21,07/10/2025 09:39:15 AM,0,S,0,
MC,Material Consumible,10000878,1,75,75,13.5,88.5,07/10/2025 09:39:15 AM,0,S,0,
01001-09006,"Plumilla 24""",10000861,1,50.85,50.85,9.15,60,01/10/2025 05:37:22 PM,0,S,0,
01001-09005,"Plumilla 19""",10000861,1,50.85,50.85,9.15,60,01/10/2025 05:37:22 PM,0,S,0,
01001-06107,Filtro De Cabina,10000870,1,60,60,10.8,70.8,09/10/2025 05:36:22 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10001052,5,45,225,40.5,265.5,29/01/2026 05:26:40 PM,0,S,0,
01001-06086,Filtro De Aceite,10001052,1,45,38.25,6.89,45.14,29/01/2026 05:26:40 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001052,1,5.5,5.5,0.99,6.49,29/01/2026 05:26:40 PM,0,S,0,
01001-06027,Filtro De Aire,10001052,1,65,55.25,9.95,65.2,29/01/2026 05:26:40 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10001052,1,75,63.75,11.48,75.23,29/01/2026 05:26:40 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10001052,1,9.5,9.5,1.71,11.21,29/01/2026 05:26:40 PM,0,S,0,
MC,Material Consumible,10001052,1,75,71.25,12.83,84.08,29/01/2026 05:26:40 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10001059,5,45,191.25,34.42,225.67,03/02/2026 06:07:11 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10001059,1,5.5,5.5,0.99,6.49,03/02/2026 06:07:11 PM,0,S,0,
01001-06086,Filtro de aceite,10001059,1,45,40.5,7.29,47.79,03/02/2026 06:07:11 PM,0,S,0,
01001-06027,Filtro de aire,10001059,1,65,58.5,10.53,69.03,03/02/2026 06:07:11 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10001059,1,75,67.5,12.15,79.65,03/02/2026 06:07:11 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10001059,1,9.5,9.5,1.71,11.21,03/02/2026 06:07:11 PM,0,S,0,
MC,Material consumible,10001059,1,75,75,13.5,88.5,03/02/2026 06:07:11 PM,0,S,0,
MC,Material Consumible,10000981,1,75,75,13.5,88.5,03/02/2026 05:05:57 PM,0,S,0,
MC,Material Consumible,10001054,1,75,75,13.5,88.5,16/02/2026 07:00:04 PM,0,S,0,
01001-21013,Silicona Neutra Gris Y Negra Alta Temp. 85 Gr.,10000981,1,15.68,15.68,2.82,18.5,03/02/2026 05:07:04 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10001079,4,45,180,32.4,212.4,14/02/2026 02:53:18 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001079,1,5.5,5.5,0.99,6.49,14/02/2026 02:53:18 PM,0,S,0,
01001-06086,Filtro De Aceite,10001079,1,45,45,8.1,53.1,14/02/2026 02:53:18 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10001079,1,9.5,9.5,1.71,11.21,14/02/2026 02:53:18 PM,0,S,0,
MC,Material Consumible,10001079,1,75,75,13.5,88.5,14/02/2026 02:53:18 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10001087,6,45,270,48.6,318.6,14/02/2026 03:10:29 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10001087,1,5.5,5.5,0.99,6.49,14/02/2026 03:10:29 PM,0,S,0,
01001-06086,Filtro de aceite,10001087,1,45,45,8.1,53.1,14/02/2026 03:10:29 PM,0,S,0,
01001-06027,Filtro de aire,10001087,1,65,65,11.7,76.7,14/02/2026 03:10:29 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10001087,1,75,75,13.5,88.5,14/02/2026 03:10:29 PM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10001087,1,120,120,21.6,141.6,14/02/2026 03:10:29 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10001087,1,9.5,9.5,1.71,11.21,14/02/2026 03:10:29 PM,0,S,0,
01001-02010,Foco Lagrimon 02 Cont.,10000998,1,20,20,3.6,23.6,08/01/2026 06:54:38 PM,0,S,0,
01001-01006,Liquido De Freno Dot4  500ml,10001000,1,45,45,8.1,53.1,03/01/2026 01:24:31 PM,0,S,0,
MC,Material Consumible,10001000,1,75,75,13.5,88.5,03/01/2026 01:24:31 PM,0,S,0,
MC,Material Consumible,10001259,1,75,75,13.5,88.5,28/05/2026 12:25:26 PM,0,S,0,
01001-06109,Bujias,10000870,4,22.54,90.16,16.23,106.39,09/10/2025 05:36:22 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000870,1,9.5,9.5,1.71,11.21,09/10/2025 05:36:22 PM,0,S,0,
MC,Material Consumible,10000870,1,75,75,13.5,88.5,09/10/2025 05:36:22 PM,0,S,0,
01001-21013,Silicona Neutra Gris Y Negra Alta Temp. 85 Gr.,10000874,1,15.68,15.68,2.82,18.5,06/10/2025 12:09:07 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000874,1,9.5,9.5,1.71,11.21,06/10/2025 12:04:04 PM,0,S,0,
MC,Material Consumible,10000874,1,75,75,13.5,88.5,06/10/2025 12:04:04 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000874,1,5.5,5.5,0.99,6.49,06/10/2025 12:04:04 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10000893,4,45,171,30.78,201.78,30/10/2025 10:37:39 AM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000907,5,56.66,283.3,50.99,334.29,27/10/2025 10:01:58 AM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000908,5,56.66,283.3,50.99,334.29,27/10/2025 04:10:44 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000908,1,5.5,5.5,0.99,6.49,27/10/2025 04:10:44 PM,0,S,0,
01001-06086,Filtro De Aceite,10000908,1,45,45,8.1,53.1,27/10/2025 04:10:44 PM,0,S,0,
01001-06027,Filtro De Aire,10000908,1,65,65,11.7,76.7,27/10/2025 04:10:44 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10000908,1,75,75,13.5,88.5,27/10/2025 04:10:44 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000908,1,9.5,9.5,1.71,11.21,27/10/2025 04:10:44 PM,0,S,0,
MC,Material Consumible,10000908,1,75,75,13.5,88.5,27/10/2025 04:10:44 PM,0,S,0,
01001-01032,Aceite De Motor Sae 5w-30,10000909,1,45,45,8.1,53.1,12/12/2025 05:17:15 PM,0,S,0,
01001-01012,Aceite Atf Dw1,10000918,5,140,700,126,826,03/11/2025 02:43:29 PM,0,S,0,
MC,Material Consumible,10000921,1,75,75,13.5,88.5,06/12/2025 01:59:39 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000942,8,56.66,453.28,81.59,534.87,24/11/2025 07:42:37 PM,0,S,0,
01001-06072,Filtro De Aceite,10000942,1,55,55,9.9,64.9,24/11/2025 07:42:37 PM,0,S,0,
01001-06070,Filtro De Aire,10000942,1,72,72,12.96,84.96,24/11/2025 07:42:37 PM,0,S,0,
01001-06003,Filtro De Cabina A/c,10000942,1,85,85,15.3,100.3,24/11/2025 07:42:37 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000942,1,5.5,5.5,0.99,6.49,24/11/2025 07:42:37 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000942,1,9.5,9.5,1.71,11.21,24/11/2025 07:42:37 PM,0,S,0,
MC,Material Consumible,10000942,1,75,75,13.5,88.5,24/11/2025 07:42:37 PM,0,S,0,
MC,Material Consumible,10001087,1,75,75,13.5,88.5,14/02/2026 03:10:29 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10001095,7,56.66,337.13,60.68,397.81,23/02/2026 01:49:38 PM,0,S,0,
01001-02065,Foco Xenon D1s 35w Pk32d-2,10001085,1,440.68,440.68,79.32,520,14/02/2026 03:04:31 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001095,1,5.5,5.5,0.99,6.49,23/02/2026 01:49:38 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10001103,6,56.66,339.96,61.19,401.15,24/02/2026 05:12:49 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001103,1,5.5,5.5,0.99,6.49,24/02/2026 05:12:49 PM,0,S,0,
MC,Material Consumible,10001104,1,75,75,13.5,88.5,23/02/2026 01:54:02 PM,0,S,0,
01001-06086,Filtro De Aceite,10001106,1,45,45,8.1,53.1,23/02/2026 01:56:05 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10001106,5,45,225,40.5,265.5,23/02/2026 01:56:05 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001106,1,5.5,5.5,0.99,6.49,23/02/2026 01:56:05 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10001106,1,9.5,9.5,1.71,11.21,23/02/2026 01:56:05 PM,0,S,0,
MC,Material Consumible,10001106,1,75,75,13.5,88.5,23/02/2026 01:56:05 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10001108,6,45,270,48.6,318.6,24/02/2026 03:41:00 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10001108,1,5.5,5.5,0.99,6.49,24/02/2026 03:59:23 PM,0,S,0,
01001-06086,Filtro de aceite,10001108,1,45,45,8.1,53.1,24/02/2026 03:59:23 PM,0,S,0,
01001-06027,Filtro de aire,10001108,1,75,75,13.5,88.5,24/02/2026 03:59:23 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10001108,1,65,65,11.7,76.7,24/02/2026 03:59:23 PM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10001108,1,120,120,21.6,141.6,24/02/2026 03:59:23 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10001108,1,9.5,9.5,1.71,11.21,24/02/2026 03:59:23 PM,0,S,0,
MC,Material consumible,10001108,1,75,75,13.5,88.5,24/02/2026 03:59:23 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10001108,6,45,270,48.6,318.6,24/02/2026 04:00:51 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001108,1,5.5,5.5,0.99,6.49,24/02/2026 04:00:51 PM,0,S,0,
01001-06178,Filtro De Aceite,10001108,1,55,45,8.1,53.1,24/02/2026 04:00:51 PM,0,S,0,
01001-06120,Filtro De Aire,10001108,1,75,65,11.7,76.7,24/02/2026 04:00:51 PM,0,S,0,
01001-06121,Filtro De Cabina,10001108,1,85,75,13.5,88.5,24/02/2026 04:00:51 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10001108,1,9.5,9.5,1.71,11.21,24/02/2026 04:00:51 PM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10001108,1,120,120,21.6,141.6,24/02/2026 04:00:51 PM,0,S,0,
MC,Material Consumible,10001108,1,75,75,13.5,88.5,24/02/2026 04:00:51 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10001110,4,45,180,32.4,212.4,25/02/2026 06:02:03 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001110,1,5.5,5.5,0.99,6.49,25/02/2026 06:02:03 PM,0,S,0,
01001-06086,Filtro De Aceite,10001110,1,45,45,8.1,53.1,25/02/2026 06:02:03 PM,0,S,0,
01001-06027,Filtro De Aire,10001110,1,65,65,11.7,76.7,25/02/2026 06:02:03 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10001110,1,75,75,13.5,88.5,25/02/2026 06:02:03 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10001110,1,9.5,9.5,1.71,11.21,25/02/2026 06:02:03 PM,0,S,0,
MC,Material Consumible,10001110,1,75,75,13.5,88.5,25/02/2026 06:02:03 PM,0,S,0,
01001-02055,Foco Iodo H7  12v 55w.,10001110,1,42.38,42.38,7.63,50.01,25/02/2026 06:02:03 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10001168,1,5.5,5.5,0.99,6.49,01/04/2026 07:23:02 PM,0,S,0,
01001-06086,Filtro de aceite,10001168,1,45,45,8.1,53.1,01/04/2026 07:23:02 PM,0,S,0,
01001-06027,Filtro de aire,10001168,1,65,65,11.7,76.7,01/04/2026 07:23:02 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10001168,1,75,75,13.5,88.5,01/04/2026 07:23:02 PM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10001168,1,120,120,21.6,141.6,01/04/2026 07:23:02 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10001168,1,9.5,9.5,1.71,11.21,01/04/2026 07:23:02 PM,0,S,0,
MC,Material Consumible,10001168,1,75,75,13.5,88.5,01/04/2026 07:23:02 PM,0,S,0,
01001-010078,Liquido De Freno Dot 4,10000842,1,45,45,8.1,53.1,12/09/2025 09:37:29 AM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000942,1,120,120,21.6,141.6,24/11/2025 07:42:37 PM,0,S,0,
01001-02054,Foco H11 12v 55w.,10000928,1,60,60,10.8,70.8,31/12/2025 10:01:57 AM,0,S,0,
MC,Material Consumible,10000947,1,75,75,13.5,88.5,28/11/2025 08:21:50 AM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10000950,5,45,225,40.5,265.5,26/11/2025 03:19:52 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000950,1,5.5,5.5,0.99,6.49,26/11/2025 03:19:52 PM,0,S,0,
01001-06086,Filtro De Aceite,10000950,1,45,45,8.1,53.1,26/11/2025 03:19:52 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000950,1,9.5,9.5,1.71,11.21,26/11/2025 03:19:52 PM,0,S,0,
MC,Material Consumible,10000950,1,75,75,13.5,88.5,26/11/2025 03:19:52 PM,0,S,0,
01001-02063,Foco H8 12v 35w,10000921,1,59.32,59.32,10.68,70,06/12/2025 01:59:39 PM,0,S,0,
01001-02057,Foco Iodo Hb3 12v 60w.,10000921,1,48.94,48.94,8.81,57.75,06/12/2025 01:59:39 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000957,1,5.5,5.5,0.99,6.49,01/12/2025 12:23:14 PM,0,S,0,
01001-06086,Filtro De Aceite,10000957,1,45,45,8.1,53.1,01/12/2025 12:23:14 PM,0,S,0,
01001-06027,Filtro De Aire,10000957,1,65,65,11.7,76.7,01/12/2025 12:23:14 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10000957,1,75,75,13.5,88.5,01/12/2025 12:23:14 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000957,1,9.5,9.5,1.71,11.21,01/12/2025 12:23:14 PM,0,S,0,
MC,Material Consumible,10000957,1,75,75,13.5,88.5,01/12/2025 12:23:14 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10000960,5,45,225,40.5,265.5,02/12/2025 01:19:21 PM,0,S,0,
01001-06086,Filtro De Aceite,10000960,1,45,45,8.1,53.1,02/12/2025 01:19:21 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000960,1,5.5,5.5,0.99,6.49,02/12/2025 01:19:21 PM,0,S,0,
01001-06027,Filtro De Aire,10000960,1,65,65,11.7,76.7,02/12/2025 01:19:21 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10000960,1,75,75,13.5,88.5,02/12/2025 01:19:21 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000960,1,9.5,9.5,1.71,11.21,02/12/2025 01:19:21 PM,0,S,0,
MC,Material Consumible,10000960,1,75,75,13.5,88.5,02/12/2025 01:19:21 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10000963,5,45,225,40.5,265.5,05/12/2025 03:14:11 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000826,6,56.66,339.96,61.19,401.15,06/01/2026 02:12:52 PM,0,S,0,
01001-06086,Filtro De Aceite,10000975,1,45,45,8.1,53.1,22/12/2025 06:05:20 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000975,1,5.5,5.5,0.99,6.49,22/12/2025 06:05:20 PM,0,S,0,
01001-06027,Filtro De Aire,10000975,1,65,65,11.7,76.7,22/12/2025 06:05:20 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10000975,1,75,75,13.5,88.5,22/12/2025 06:05:20 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000975,1,9.5,9.5,1.71,11.21,22/12/2025 06:05:20 PM,0,S,0,
MC,Material Consumible,10000975,1,75,75,13.5,88.5,22/12/2025 06:05:20 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10001086,6,45,270,48.6,318.6,12/02/2026 09:40:23 AM,0,S,0,
01001-01504,Kit De Desinfeccion Y Desodorizacion De A/c,10001056,1,140,140,25.2,165.2,31/01/2026 09:40:13 AM,0,S,0,
01001-03007,Arandela de tapon de carter,10001086,1,5.5,5.5,0.99,6.49,12/02/2026 09:40:23 AM,0,S,0,
01001-06086,Filtro de aceite,10001086,1,45,45,8.1,53.1,12/02/2026 09:40:23 AM,0,S,0,
01001-06027,Filtro de aire,10001086,1,65,65,11.7,76.7,12/02/2026 09:40:23 AM,0,S,0,
01001-06028,Filtro de cabina a/c,10001086,1,75,75,13.5,88.5,12/02/2026 09:40:23 AM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10001086,1,120,120,21.6,141.6,12/02/2026 09:40:23 AM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10001086,1,9.5,9.5,1.71,11.21,12/02/2026 09:40:23 AM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10001095,1,9.5,9.5,1.71,11.21,19/02/2026 02:59:07 PM,0,S,0,
MC,Material Consumible,10001095,1,75,75,13.5,88.5,19/02/2026 02:59:07 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10001120,1,9.5,9.5,1.71,11.21,02/03/2026 04:05:00 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001120,1,5.5,5.5,0.99,6.49,02/03/2026 04:05:00 PM,0,S,0,
MC,Material Consumible,10001127,1,75,75,13.5,88.5,05/03/2026 04:01:56 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10001116,5,45,225,40.5,265.5,27/02/2026 03:02:48 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10001116,1,5.5,5.5,0.99,6.49,28/02/2026 12:37:08 PM,0,S,0,
01001-06086,Filtro de aceite,10001116,1,45,45,8.1,53.1,28/02/2026 12:37:08 PM,0,S,0,
01001-06027,Filtro de aire,10001116,1,65,65,11.7,76.7,28/02/2026 12:37:08 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10001116,1,75,75,13.5,88.5,28/02/2026 12:37:08 PM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10001116,1,120,120,21.6,141.6,28/02/2026 12:37:08 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10001116,1,9.5,9.5,1.71,11.21,28/02/2026 12:37:08 PM,0,S,0,
MC,Material Consumible,10001116,1,75,75,13.5,88.5,28/02/2026 12:37:08 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10001131,1,45,45,8.1,53.1,19/03/2026 10:18:23 AM,0,S,0,
MC,Material Consumible,10001128,1,75,75,13.5,88.5,07/03/2026 01:16:27 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10001148,5,56.66,225,40.5,265.5,27/03/2026 12:11:02 PM,0,S,0,
01001-21039,Aditivo Sellador Para Radiador,10001134,1,85,0,0,0,20/04/2026 11:06:28 AM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10001158,6,45,244.48,44.01,288.49,26/03/2026 12:20:11 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10001158,1,5.5,5.5,0.99,6.49,26/03/2026 12:20:11 PM,0,S,0,
01001-06086,Filtro De Aceite,10001158,1,48,43.46,7.82,51.28,26/03/2026 12:20:11 PM,0,S,0,
01001-06027,Filtro De Aire,10001158,1,65,58.86,10.59,69.45,26/03/2026 12:20:11 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10001158,1,75,67.91,12.22,80.13,26/03/2026 12:20:11 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10001158,1,9.5,9.5,1.71,11.21,26/03/2026 12:20:11 PM,0,S,0,
MC,Material Consumible,10001158,1,75,75,13.5,88.5,26/03/2026 12:20:11 PM,0,S,0,
MC,Material Consumible,10001135,1,75,75,13.5,88.5,22/03/2026 04:05:24 PM,0,S,0,
01001-010078,Liquido De Freno Dot 4,10001203,1,45,45,8.1,53.1,20/04/2026 10:46:50 AM,0,S,0,
01001-06098,Filtro De Aceite,10000806,1,45,45,8.1,53.1,20/08/2025 12:01:15 PM,0,S,0,
01001-01002,Aceite De Motor 10w30,10000806,5,45,225,40.5,265.5,20/08/2025 12:01:15 PM,0,S,0,
MC,Material Consumible,10000814,1,75,75,13.5,88.5,22/08/2025 11:46:33 AM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000814,6.5,45,292.5,52.65,345.15,22/08/2025 11:39:41 AM,0,S,0,
01001-03007,Arandela de tapon de carter,10000814,1,5.5,5.5,0.99,6.49,22/08/2025 11:39:41 AM,0,S,0,
01001-06027,Filtro de aire,10000814,1,65,65,11.7,76.7,22/08/2025 11:39:41 AM,0,S,0,
01001-06028,Filtro de cabina a/c,10000814,1,75,75,13.5,88.5,22/08/2025 11:39:41 AM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000814,1,9.5,9.5,1.71,11.21,22/08/2025 11:39:41 AM,0,S,0,
MC,Material consumible,10000814,1,75,75,13.5,88.5,22/08/2025 11:39:41 AM,0,S,0,
01001-01032,Aceite De Motor Sae 5w-30,10000811,5,45,225,40.5,265.5,21/08/2025 06:51:55 PM,0,S,0,
MC,Material Consumible,10000815,1,75,75,13.5,88.5,10/10/2025 07:17:44 PM,0,S,0,
MC,Material Consumible,10000821,1,75,75,13.5,88.5,01/09/2025 02:57:02 PM,0,S,0,
01001-01504,Kit De Desinfeccion Y Desodorizacion De A/c,10000841,1,119.36,119.36,21.48,140.84,10/09/2025 01:53:08 PM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000840,1,120,120,21.6,141.6,09/09/2025 06:38:20 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000859,6,56.66,270,48.6,318.6,25/09/2025 11:01:50 AM,0,S,0,
01001-06086,Filtro De Aceite,10000859,1,45,45,8.1,53.1,25/09/2025 11:01:50 AM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000878,1,120,120,21.6,141.6,07/10/2025 09:39:15 AM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000864,1,120,120,21.6,141.6,30/09/2025 07:38:45 PM,0,S,0,
01001-01002,Aceite De Motor 10w30,10000870,5,45,225,40.5,265.5,09/10/2025 05:36:22 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000870,1,5.5,5.5,0.99,6.49,09/10/2025 05:36:22 PM,0,S,0,
01001-06106,Filtro De Aire,10000870,1,65,65,11.7,76.7,09/10/2025 05:36:22 PM,0,S,0,
MC,Material Consumible,10000893,1,75,75,13.5,88.5,30/10/2025 10:37:39 AM,0,S,0,
MC,Material Consumible,10000928,1,75,75,13.5,88.5,11/12/2025 09:40:40 AM,0,S,0,
01001-09029,"Plumilla 26"" Hibrida",10000960,1,55,55,9.9,64.9,02/12/2025 03:17:58 PM,0,S,0,
MC,Material Consumible,10001076,1,75,75,13.5,88.5,14/02/2026 02:41:22 PM,0,S,0,
MC,Material Consumible,10001100,1,75,75,13.5,88.5,26/02/2026 02:16:52 PM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10001119,1,3.5,3.5,0.63,4.13,02/03/2026 03:11:52 PM,0,S,0,
01001-25010,Bateria Bosch Ams 100d23l,10001124,1,504.24,504.24,90.76,595,04/03/2026 01:13:50 PM,0,S,0,
01001-06109,Bujias,10001131,4,22.54,90.16,16.23,106.39,19/03/2026 10:18:23 AM,0,S,0,
MC,Material Consumible,10001109,1,75,75,13.5,88.5,28/02/2026 12:48:59 PM,0,S,0,
MC,Material Consumible,10001153,1,75,75,13.5,88.5,27/03/2026 03:52:36 PM,0,S,0,
01001-01502,Grasa De Palier,10001160,2,25,50,9,59,26/03/2026 06:50:44 PM,0,S,0,
MC,Material Consumible,10001160,1,75,75,13.5,88.5,26/03/2026 06:50:44 PM,0,S,0,
01001-010078,Liquido De Freno Dot 4,10001158,3,45,135,24.3,159.3,26/03/2026 12:20:11 PM,0,S,0,
MC,Material Consumible,10001176,1,75,75,13.5,88.5,09/04/2026 03:29:25 PM,0,S,0,
01001-01509,Galva 97 - Zinc Silver 400ml (imprimante Spray),10001167,2,80.5,158.2,28.48,186.68,01/04/2026 06:00:37 PM,0,S,0,
01001-010078,Liquido De Freno Dot 4,10001171,2,45,90,16.2,106.2,06/04/2026 05:29:04 PM,0,S,0,
MC,Material Consumible,10001171,1,75,75,13.5,88.5,06/04/2026 05:29:04 PM,0,S,0,
MC,Material Consumible,10001175,1,75,75,13.5,88.5,06/04/2026 04:05:37 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10001176,1,5.5,5.22,0.94,6.16,09/04/2026 03:32:37 PM,0,S,0,
01001-06086,Filtro de aceite,10001176,1,45,42.75,7.7,50.45,09/04/2026 03:32:37 PM,0,S,0,
01001-06027,Filtro de aire,10001176,1,65,61.75,11.12,72.87,09/04/2026 03:32:37 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10001176,1,75,71.25,12.83,84.08,09/04/2026 03:32:37 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10001176,1,9.5,9.02,1.62,10.64,09/04/2026 03:32:37 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10001176,6,56.66,322.96,58.13,381.09,09/04/2026 03:32:37 PM,0,S,0,
01001-02051,Foco 2 Cont. Base Metal P21/5w 12v,10001172,1,17,17,3.06,20.06,07/04/2026 04:26:08 PM,0,S,0,
01001-01006,Liquido De Freno Dot4  500ml,10001173,2,45,90,16.2,106.2,07/04/2026 08:58:35 AM,0,S,0,
01001-06103,Filtro De Petroleo,10000814,1,76.28,76.28,13.73,90.01,22/08/2025 11:39:41 AM,0,S,0,
01001-21013,Silicona Neutra Gris Y Negra Alta Temp. 85 Gr.,10000838,1,25,25,4.5,29.5,10/09/2025 06:44:52 PM,0,S,0,
