OT,FECHA,PLACA,C_USUARIO,C_SEGURO,C_BROKER,C_TIPOOT,C_RECORDATORIO,KM,FHSALIDA,VIN,C_ESTADO,FHACTUALREG,COLOR,REQUERIMIENTO,CODIGO,DESCRIPCION,N_OT,CANTIDAD,PRECIO_UNITARIO,SUBTOTAL,IGV,TOTAL,FECHA_REGISTRO,REPARAR,C_MONEDA,N_PROFORMA,C_PROMOCION,N_OC,CANTIDAD_oc,OBSERVACION,PRECIO_UNITARIO_oc,TOTAL_oc,C_REPUESTO,IDINTERNO
10000875,06/10/2025 09:09:29 AM,F1B497 ,10002956,99,,R,,108101,07/10/2025 08:27:27 AM,KNADN512BE6877613,S6,07/10/2025 08:26:10 AM,GRIS GRAFITO,Cliente solicita: * MANTENIMIENTO. * CAMBIO DE MANDO PRINCIPAL DE LUNAS. * REVISION TECNICA.,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000875,1,9.5,8.38,1.51,9.89,07/10/2025 08:25:26 AM,0,S,0,,,,,,,,
10000875,06/10/2025 09:09:29 AM,F1B497 ,10002956,99,,R,,108101,07/10/2025 08:27:27 AM,KNADN512BE6877613,S6,07/10/2025 08:26:10 AM,GRIS GRAFITO,Cliente solicita: * MANTENIMIENTO. * CAMBIO DE MANDO PRINCIPAL DE LUNAS. * REVISION TECNICA.,MC,Material Consumible,10000875,1,75,75,13.5,88.5,07/10/2025 08:25:26 AM,0,S,0,,,,,,,,
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,01001-01002,Aceite De Motor 10w30,10000880,5,45,213.75,38.48,252.23,10/10/2025 07:02:30 PM,0,S,0,,10000151,32,,20.12,643.84,01001-01002,50357596
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,01001-01002,Aceite De Motor 10w30,10000880,5,45,213.75,38.48,252.23,10/10/2025 07:02:30 PM,0,S,0,,10000003,32,,20.12,643.84,01001-01002,50355394
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,01001-01002,Aceite De Motor 10w30,10000880,5,45,213.75,38.48,252.23,10/10/2025 07:02:30 PM,0,S,0,,10000089,32,,20.13,644.16,01001-01002,50356733
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,01001-01002,Aceite De Motor 10w30,10000880,5,45,213.75,38.48,252.23,10/10/2025 07:02:30 PM,0,S,0,,10000238,32,,20.12,643.84,01001-01002,50359175
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,01001-06098,Filtro De Aceite,10000880,1,45,42.75,7.7,50.45,10/10/2025 07:02:30 PM,0,S,0,,,,,,,,
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,01001-03007,Arandela De Tapon De Carter,10000880,1,5.5,5.5,0.99,6.49,10/10/2025 07:02:30 PM,0,S,0,,10000027,2,,1.47,2.94,01001-03007,50355774
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,01001-03007,Arandela De Tapon De Carter,10000880,1,5.5,5.5,0.99,6.49,10/10/2025 07:02:30 PM,0,S,0,,10000062,5,,0.85,4.25,01001-03007,50356436
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000880,1,9.5,9.5,1.71,11.21,10/10/2025 07:02:30 PM,0,S,0,,,,,,,,
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.,MC,Material Consumible,10000880,1,75,75,13.5,88.5,10/10/2025 07:02:30 PM,0,S,0,,,,,,,,
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-03007,Arandela de tapon de carter,10000852,1,5.5,5.5,0.99,6.49,19/09/2025 11:59:02 AM,0,S,0,,10000027,2,,1.47,2.94,01001-03007,50355774
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-03007,Arandela de tapon de carter,10000852,1,5.5,5.5,0.99,6.49,19/09/2025 11:59:02 AM,0,S,0,,10000062,5,,0.85,4.25,01001-03007,50356436
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06086,Filtro de aceite,10000852,1,45,45,8.1,53.1,19/09/2025 11:59:02 AM,0,S,0,,10000293,5,,11.02,55.1,01001-06086,50360073
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06086,Filtro de aceite,10000852,1,45,45,8.1,53.1,19/09/2025 11:59:02 AM,0,S,0,,10000331,5,,10.17,50.85,01001-06086,50360693
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06086,Filtro de aceite,10000852,1,45,45,8.1,53.1,19/09/2025 11:59:02 AM,0,S,0,,10000335,5,,10.17,50.85,01001-06086,50360753
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000182,1,Requerimiento Inmediato,21.19,21.19,01001-06027,50358193
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000072,2,,21.18,42.36,01001-06027,50356474
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000301,1,Requerimiento Inmediato,21.19,21.19,01001-06027,50360213
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000319,1,Requerimiento Inmediato,23.74,23.74,01001-06027,50360460
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000337,1,Requerimiento Inmediato,21.19,21.19,01001-06027,50360773
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000230,1,Requerimiento Inmediato,21.19,21.19,01001-06027,50359014
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000280,1,Requerimiento Inmediato,21.18,21.18,01001-06027,50359854
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000252,1,Requerimiento Inmediato,21.19,21.19,01001-06027,50359414
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000255,1,Requerimiento Inmediato,21.19,21.19,01001-06027,50359453
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06027,Filtro de aire,10000852,1,65,65,11.7,76.7,19/09/2025 11:59:02 AM,0,S,0,,10000224,1,Requerimiento Inmediato,21.19,21.19,01001-06027,50358953
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000162,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50357794
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000182,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50358194
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000072,2,,21.18,42.36,01001-06028,50356475
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000248,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50359355
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000301,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50360214
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000318,2,Requerimiento Inmediato,21.19,42.38,01001-06028,50360459
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000337,1,Requerimiento Inmediato,21.18,21.18,01001-06028,50360774
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000230,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50359015
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000280,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50359853
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000252,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50359415
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000255,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50359454
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-06028,Filtro de cabina a/c,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,10000224,1,Requerimiento Inmediato,21.19,21.19,01001-06028,50358954
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000852,1,9.5,9.5,1.71,11.21,19/09/2025 11:59:02 AM,0,S,0,,,,,,,,
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,MC,Material consumible,10000852,1,75,75,13.5,88.5,19/09/2025 11:59:02 AM,0,S,0,,,,,,,,
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.,01001-01032,Aceite De Motor Sae 5w-30,10000852,5,45,225,40.5,265.5,19/09/2025 11:59:02 AM,0,S,0,,,,,,,,
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-03007,Arandela De Tapon De Carter,10000888,1,5.5,5.5,0.99,6.49,14/10/2025 05:22:26 PM,0,S,0,,10000027,2,,1.47,2.94,01001-03007,50355774
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-03007,Arandela De Tapon De Carter,10000888,1,5.5,5.5,0.99,6.49,14/10/2025 05:22:26 PM,0,S,0,,10000062,5,,0.85,4.25,01001-03007,50356436
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-01022,Aceite De Motor Diesel 15w40,10000888,6,42,231.84,41.73,273.57,14/10/2025 05:22:26 PM,0,S,0,,,,,,,,
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-06059,Filtro De Aceite Diesel (frontier),10000888,1,38,34.96,6.29,41.25,14/10/2025 05:22:26 PM,0,S,0,,10000157,1,Requerimiento Inmediato,16.95,16.95,01001-06059,50357695
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-06059,Filtro De Aceite Diesel (frontier),10000888,1,38,34.96,6.29,41.25,14/10/2025 05:22:26 PM,0,S,0,,10000294,1,Requerimiento Inmediato,18.64,18.64,01001-06059,50360094
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-06058,Filtro De Aire Diesel (frontier),10000888,1,45,41.4,7.45,48.85,14/10/2025 05:22:26 PM,0,S,0,,10000157,1,Requerimiento Inmediato,16.95,16.95,01001-06058,50357696
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-06058,Filtro De Aire Diesel (frontier),10000888,1,45,41.4,7.45,48.85,14/10/2025 05:22:26 PM,0,S,0,,10000294,1,Requerimiento Inmediato,21.19,21.19,01001-06058,50360093
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-06060,Filtro De Cabina A/c Diesel (frontier),10000888,1,62,57.04,10.27,67.31,14/10/2025 05:22:26 PM,0,S,0,,10000157,1,Requerimiento Inmediato,19.49,19.49,01001-06060,50357694
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-06061,Filtro De Petroleo (frontier),10000888,1,54,49.68,8.94,58.62,14/10/2025 05:22:26 PM,0,S,0,,10000157,1,Requerimiento Inmediato,23.73,23.73,01001-06061,50357693
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000888,1,9.5,9.5,1.71,11.21,14/10/2025 05:22:26 PM,0,S,0,,,,,,,,
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS.",MC,Material Consumible,10000888,1,75,75,13.5,88.5,14/10/2025 05:22:26 PM,0,S,0,,,,,,,,
10000889,14/10/2025 10:12:42 AM,BDL129 ,10003149,99,,R,,40315,15/10/2025 05:14:05 PM,LVYPSA2ACJP032834,S6,15/10/2025 05:13:58 PM,NEGRO,Cliente solicita: * CAMBIO DE DISCOS Y PASTILLAS DE FRENO DELANTEROS. * REVISAR VIBRACION EN ALTA. * COTIZAR POLARIZADO DE LUNAS.,MC,Material Consumible,10000889,1,75,75,13.5,88.5,15/10/2025 05:07:52 PM,0,S,0,,,,,,,,
10000892,16/10/2025 08:11:26 AM,ASH507 ,10000027,99,,R,,33553,01/11/2025 11:58:30 AM,MMBXNA03AHH000486,S6,16/10/2025 08:28:30 AM,PLATA ACERO,"Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISAR FRENOS, RASPAN. * REVISAR SISTEMA DE ESCAPE, RONCA.",01001-01033,Aceite de motor sae 5w-30,10000892,4,35,140,25.2,165.2,01/11/2025 11:56:28 AM,0,S,0,,,,,,,,
10000892,16/10/2025 08:11:26 AM,ASH507 ,10000027,99,,R,,33553,01/11/2025 11:58:30 AM,MMBXNA03AHH000486,S6,16/10/2025 08:28:30 AM,PLATA ACERO,"Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISAR FRENOS, RASPAN. * REVISAR SISTEMA DE ESCAPE, RONCA.",01001-06072,Filtro de aceite,10000892,1,32,32,5.76,37.76,01/11/2025 11:56:28 AM,0,S,0,,10000310,1,Requerimiento Inmediato,16.95,16.95,01001-06072,50360354
10000892,16/10/2025 08:11:26 AM,ASH507 ,10000027,99,,R,,33553,01/11/2025 11:58:30 AM,MMBXNA03AHH000486,S6,16/10/2025 08:28:30 AM,PLATA ACERO,"Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISAR FRENOS, RASPAN. * REVISAR SISTEMA DE ESCAPE, RONCA.",01001-06072,Filtro de aceite,10000892,1,32,32,5.76,37.76,01/11/2025 11:56:28 AM,0,S,0,,10000320,1,Requerimiento Inmediato,15.25,15.25,01001-06072,50360474
10000892,16/10/2025 08:11:26 AM,ASH507 ,10000027,99,,R,,33553,01/11/2025 11:58:30 AM,MMBXNA03AHH000486,S6,16/10/2025 08:28:30 AM,PLATA ACERO,"Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISAR FRENOS, RASPAN. * REVISAR SISTEMA DE ESCAPE, RONCA.",01001-06072,Filtro de aceite,10000892,1,32,32,5.76,37.76,01/11/2025 11:56:28 AM,0,S,0,,10000198,1,Requerimiento Inmediato,16.95,16.95,01001-06072,50358515
